,model,ds_type,noise_levels,n_samples,k_folds,k,TRE,TESTE,E_DIFF
3215,knn,moons,0.0,100,1,31,0.9888888888888889,1.0,-0.011111111111111072
3216,knn,moons,0.0,100,1,41,0.8666666666666667,1.0,-0.1333333333333333
3217,knn,moons,0.0,100,1,51,0.8444444444444444,0.9,-0.05555555555555558
3218,knn,moons,0.0,100,1,53,0.8333333333333334,0.9,-0.06666666666666665
3219,knn,moons,0.0,100,1,55,0.8333333333333334,0.9,-0.06666666666666665
3220,knn,moons,0.0,100,2,1,1.0,1.0,0.0
3221,knn,moons,0.0,100,2,3,1.0,1.0,0.0
3222,knn,moons,0.0,100,2,5,1.0,1.0,0.0
3223,knn,moons,0.0,100,2,11,1.0,1.0,0.0
3224,knn,moons,0.0,100,2,21,1.0,0.9,0.09999999999999998
3225,knn,moons,0.0,100,2,31,1.0,0.8,0.19999999999999996
3226,knn,moons,0.0,100,2,41,0.8888888888888888,0.6,0.28888888888888886
3227,knn,moons,0.0,100,2,51,0.8666666666666667,0.6,0.2666666666666667
3228,knn,moons,0.0,100,2,53,0.8666666666666667,0.6,0.2666666666666667
3229,knn,moons,0.0,100,2,55,0.8666666666666667,0.6,0.2666666666666667
3230,knn,moons,0.0,100,3,1,1.0,1.0,0.0
3231,knn,moons,0.0,100,3,3,1.0,1.0,0.0
3232,knn,moons,0.0,100,3,5,1.0,1.0,0.0
3233,knn,moons,0.0,100,3,11,1.0,1.0,0.0
3234,knn,moons,0.0,100,3,21,1.0,1.0,0.0
3235,knn,moons,0.0,100,3,31,0.9888888888888889,0.9,0.0888888888888889
3236,knn,moons,0.0,100,3,41,0.8777777777777778,0.8,0.07777777777777772
3237,knn,moons,0.0,100,3,51,0.8555555555555555,0.7,0.15555555555555556
3238,knn,moons,0.0,100,3,53,0.8555555555555555,0.7,0.15555555555555556
3239,knn,moons,0.0,100,3,55,0.8555555555555555,0.7,0.15555555555555556
3240,knn,moons,0.0,100,4,1,1.0,1.0,0.0
3241,knn,moons,0.0,100,4,3,1.0,1.0,0.0
3242,knn,moons,0.0,100,4,5,1.0,1.0,0.0
3243,knn,moons,0.0,100,4,11,1.0,1.0,0.0
3244,knn,moons,0.0,100,4,21,1.0,1.0,0.0
3245,knn,moons,0.0,100,4,31,1.0,1.0,0.0
3246,knn,moons,0.0,100,4,41,0.8777777777777778,0.9,-0.022222222222222254
3247,knn,moons,0.0,100,4,51,0.8444444444444444,0.9,-0.05555555555555558
3248,knn,moons,0.0,100,4,53,0.8333333333333334,0.9,-0.06666666666666665
3249,knn,moons,0.0,100,4,55,0.8333333333333334,0.9,-0.06666666666666665
3250,knn,moons,0.0,100,5,1,1.0,1.0,0.0
3251,knn,moons,0.0,100,5,3,1.0,1.0,0.0
3252,knn,moons,0.0,100,5,5,1.0,1.0,0.0
3253,knn,moons,0.0,100,5,11,1.0,1.0,0.0
3254,knn,moons,0.0,100,5,21,1.0,1.0,0.0
3255,knn,moons,0.0,100,5,31,0.9888888888888889,1.0,-0.011111111111111072
3256,knn,moons,0.0,100,5,41,0.9,0.7,0.20000000000000007
3257,knn,moons,0.0,100,5,51,0.8555555555555555,0.7,0.15555555555555556
3258,knn,moons,0.0,100,5,53,0.8555555555555555,0.7,0.15555555555555556
3259,knn,moons,0.0,100,5,55,0.8555555555555555,0.6,0.25555555555555554
3260,knn,moons,0.0,100,6,1,1.0,1.0,0.0
3261,knn,moons,0.0,100,6,3,1.0,1.0,0.0
3262,knn,moons,0.0,100,6,5,1.0,1.0,0.0
3263,knn,moons,0.0,100,6,11,1.0,1.0,0.0
3264,knn,moons,0.0,100,6,21,1.0,1.0,0.0
3265,knn,moons,0.0,100,6,31,1.0,1.0,0.0
3266,knn,moons,0.0,100,6,41,0.9333333333333333,1.0,-0.06666666666666665
3267,knn,moons,0.0,100,6,51,0.8444444444444444,1.0,-0.15555555555555556
3268,knn,moons,0.0,100,6,53,0.8333333333333334,1.0,-0.16666666666666663
3269,knn,moons,0.0,100,6,55,0.8222222222222222,1.0,-0.1777777777777778
3270,knn,moons,0.0,100,7,1,1.0,1.0,0.0
3271,knn,moons,0.0,100,7,3,1.0,1.0,0.0
3272,knn,moons,0.0,100,7,5,1.0,1.0,0.0
3273,knn,moons,0.0,100,7,11,1.0,1.0,0.0
3274,knn,moons,0.0,100,7,21,1.0,1.0,0.0
3275,knn,moons,0.0,100,7,31,0.9888888888888889,1.0,-0.011111111111111072
3276,knn,moons,0.0,100,7,41,0.8666666666666667,0.9,-0.033333333333333326
3277,knn,moons,0.0,100,7,51,0.8444444444444444,0.9,-0.05555555555555558
3278,knn,moons,0.0,100,7,53,0.8333333333333334,0.9,-0.06666666666666665
3279,knn,moons,0.0,100,7,55,0.8333333333333334,0.9,-0.06666666666666665
3280,knn,moons,0.0,100,8,1,1.0,1.0,0.0
3281,knn,moons,0.0,100,8,3,1.0,1.0,0.0
3282,knn,moons,0.0,100,8,5,1.0,1.0,0.0
3283,knn,moons,0.0,100,8,11,1.0,1.0,0.0
3284,knn,moons,0.0,100,8,21,1.0,1.0,0.0
3285,knn,moons,0.0,100,8,31,1.0,1.0,0.0
3286,knn,moons,0.0,100,8,41,0.8666666666666667,1.0,-0.1333333333333333
3287,knn,moons,0.0,100,8,51,0.8333333333333334,1.0,-0.16666666666666663
3288,knn,moons,0.0,100,8,53,0.8333333333333334,1.0,-0.16666666666666663
3289,knn,moons,0.0,100,8,55,0.8222222222222222,1.0,-0.1777777777777778
3290,knn,moons,0.0,100,9,1,1.0,1.0,0.0
3291,knn,moons,0.0,100,9,3,1.0,1.0,0.0
3292,knn,moons,0.0,100,9,5,1.0,1.0,0.0
3293,knn,moons,0.0,100,9,11,1.0,1.0,0.0
3294,knn,moons,0.0,100,9,21,1.0,1.0,0.0
3295,knn,moons,0.0,100,9,31,0.9888888888888889,1.0,-0.011111111111111072
3296,knn,moons,0.0,100,9,41,0.8888888888888888,1.0,-0.11111111111111116
3297,knn,moons,0.0,100,9,51,0.8444444444444444,0.9,-0.05555555555555558
3298,knn,moons,0.0,100,9,53,0.8333333333333334,0.9,-0.06666666666666665
3299,knn,moons,0.0,100,9,55,0.8333333333333334,0.9,-0.06666666666666665
3300,knn,moons,0.0,1000,0,1,1.0,1.0,0.0
3301,knn,moons,0.0,1000,0,3,1.0,1.0,0.0
3302,knn,moons,0.0,1000,0,5,1.0,1.0,0.0
3303,knn,moons,0.0,1000,0,11,1.0,1.0,0.0
3304,knn,moons,0.0,1000,0,21,1.0,1.0,0.0
3305,knn,moons,0.0,1000,0,31,1.0,1.0,0.0
3306,knn,moons,0.0,1000,0,41,1.0,1.0,0.0
3307,knn,moons,0.0,1000,0,51,1.0,1.0,0.0
3308,knn,moons,0.0,1000,0,53,1.0,1.0,0.0
3309,knn,moons,0.0,1000,0,55,1.0,1.0,0.0
3310,knn,moons,0.0,1000,1,1,1.0,1.0,0.0
3311,knn,moons,0.0,1000,1,3,1.0,1.0,0.0
3312,knn,moons,0.0,1000,1,5,1.0,1.0,0.0
3313,knn,moons,0.0,1000,1,11,1.0,1.0,0.0
3314,knn,moons,0.0,1000,1,21,1.0,1.0,0.0
3315,knn,moons,0.0,1000,1,31,1.0,1.0,0.0
3316,knn,moons,0.0,1000,1,41,1.0,1.0,0.0
3317,knn,moons,0.0,1000,1,51,1.0,1.0,0.0
3318,knn,moons,0.0,1000,1,53,1.0,1.0,0.0
3319,knn,moons,0.0,1000,1,55,1.0,1.0,0.0
3320,knn,moons,0.0,1000,2,1,1.0,1.0,0.0
3321,knn,moons,0.0,1000,2,3,1.0,1.0,0.0
3322,knn,moons,0.0,1000,2,5,1.0,1.0,0.0
3323,knn,moons,0.0,1000,2,11,1.0,1.0,0.0
3324,knn,moons,0.0,1000,2,21,1.0,1.0,0.0
3325,knn,moons,0.0,1000,2,31,1.0,1.0,0.0
3326,knn,moons,0.0,1000,2,41,1.0,1.0,0.0
3327,knn,moons,0.0,1000,2,51,1.0,1.0,0.0
3328,knn,moons,0.0,1000,2,53,1.0,1.0,0.0
3329,knn,moons,0.0,1000,2,55,1.0,1.0,0.0
3330,knn,moons,0.0,1000,3,1,1.0,1.0,0.0
3331,knn,moons,0.0,1000,3,3,1.0,1.0,0.0
3332,knn,moons,0.0,1000,3,5,1.0,1.0,0.0
3333,knn,moons,0.0,1000,3,11,1.0,1.0,0.0
3334,knn,moons,0.0,1000,3,21,1.0,1.0,0.0
3335,knn,moons,0.0,1000,3,31,1.0,1.0,0.0
3336,knn,moons,0.0,1000,3,41,1.0,1.0,0.0
3337,knn,moons,0.0,1000,3,51,1.0,1.0,0.0
3338,knn,moons,0.0,1000,3,53,1.0,1.0,0.0
3339,knn,moons,0.0,1000,3,55,1.0,1.0,0.0
3340,knn,moons,0.0,1000,4,1,1.0,1.0,0.0
3341,knn,moons,0.0,1000,4,3,1.0,1.0,0.0
3342,knn,moons,0.0,1000,4,5,1.0,1.0,0.0
3343,knn,moons,0.0,1000,4,11,1.0,1.0,0.0
3344,knn,moons,0.0,1000,4,21,1.0,1.0,0.0
3345,knn,moons,0.0,1000,4,31,1.0,1.0,0.0
3346,knn,moons,0.0,1000,4,41,1.0,1.0,0.0
3347,knn,moons,0.0,1000,4,51,1.0,1.0,0.0
3348,knn,moons,0.0,1000,4,53,1.0,1.0,0.0
3349,knn,moons,0.0,1000,4,55,1.0,1.0,0.0
3350,knn,moons,0.0,1000,5,1,1.0,1.0,0.0
3351,knn,moons,0.0,1000,5,3,1.0,1.0,0.0
3352,knn,moons,0.0,1000,5,5,1.0,1.0,0.0
3353,knn,moons,0.0,1000,5,11,1.0,1.0,0.0
3354,knn,moons,0.0,1000,5,21,1.0,1.0,0.0
3355,knn,moons,0.0,1000,5,31,1.0,1.0,0.0
3356,knn,moons,0.0,1000,5,41,1.0,1.0,0.0
3357,knn,moons,0.0,1000,5,51,1.0,1.0,0.0
3358,knn,moons,0.0,1000,5,53,1.0,1.0,0.0
3359,knn,moons,0.0,1000,5,55,1.0,1.0,0.0
3360,knn,moons,0.0,1000,6,1,1.0,1.0,0.0
3361,knn,moons,0.0,1000,6,3,1.0,1.0,0.0
3362,knn,moons,0.0,1000,6,5,1.0,1.0,0.0
3363,knn,moons,0.0,1000,6,11,1.0,1.0,0.0
3364,knn,moons,0.0,1000,6,21,1.0,1.0,0.0
3365,knn,moons,0.0,1000,6,31,1.0,1.0,0.0
3366,knn,moons,0.0,1000,6,41,1.0,1.0,0.0
3367,knn,moons,0.0,1000,6,51,1.0,1.0,0.0
3368,knn,moons,0.0,1000,6,53,1.0,1.0,0.0
3369,knn,moons,0.0,1000,6,55,1.0,1.0,0.0
3370,knn,moons,0.0,1000,7,1,1.0,1.0,0.0
3371,knn,moons,0.0,1000,7,3,1.0,1.0,0.0
3372,knn,moons,0.0,1000,7,5,1.0,1.0,0.0
3373,knn,moons,0.0,1000,7,11,1.0,1.0,0.0
3374,knn,moons,0.0,1000,7,21,1.0,1.0,0.0
3375,knn,moons,0.0,1000,7,31,1.0,1.0,0.0
3376,knn,moons,0.0,1000,7,41,1.0,1.0,0.0
3377,knn,moons,0.0,1000,7,51,1.0,1.0,0.0
3378,knn,moons,0.0,1000,7,53,1.0,1.0,0.0
3379,knn,moons,0.0,1000,7,55,1.0,1.0,0.0
3380,knn,moons,0.0,1000,8,1,1.0,1.0,0.0
3381,knn,moons,0.0,1000,8,3,1.0,1.0,0.0
3382,knn,moons,0.0,1000,8,5,1.0,1.0,0.0
3383,knn,moons,0.0,1000,8,11,1.0,1.0,0.0
3384,knn,moons,0.0,1000,8,21,1.0,1.0,0.0
3385,knn,moons,0.0,1000,8,31,1.0,1.0,0.0
3386,knn,moons,0.0,1000,8,41,1.0,1.0,0.0
3387,knn,moons,0.0,1000,8,51,1.0,1.0,0.0
3388,knn,moons,0.0,1000,8,53,1.0,1.0,0.0
3389,knn,moons,0.0,1000,8,55,1.0,1.0,0.0
3390,knn,moons,0.0,1000,9,1,1.0,1.0,0.0
3391,knn,moons,0.0,1000,9,3,1.0,1.0,0.0
3392,knn,moons,0.0,1000,9,5,1.0,1.0,0.0
3393,knn,moons,0.0,1000,9,11,1.0,1.0,0.0
3394,knn,moons,0.0,1000,9,21,1.0,1.0,0.0
3395,knn,moons,0.0,1000,9,31,1.0,1.0,0.0
3396,knn,moons,0.0,1000,9,41,1.0,1.0,0.0
3397,knn,moons,0.0,1000,9,51,1.0,1.0,0.0
3398,knn,moons,0.0,1000,9,53,1.0,1.0,0.0
3399,knn,moons,0.0,1000,9,55,1.0,1.0,0.0
3400,knn,moons,0.0,10000,0,1,1.0,1.0,0.0
3401,knn,moons,0.0,10000,0,3,1.0,1.0,0.0
3402,knn,moons,0.0,10000,0,5,1.0,1.0,0.0
3403,knn,moons,0.0,10000,0,11,1.0,1.0,0.0
3404,knn,moons,0.0,10000,0,21,1.0,1.0,0.0
3405,knn,moons,0.0,10000,0,31,1.0,1.0,0.0
3406,knn,moons,0.0,10000,0,41,1.0,1.0,0.0
3407,knn,moons,0.0,10000,0,51,1.0,1.0,0.0
3408,knn,moons,0.0,10000,0,53,1.0,1.0,0.0
3409,knn,moons,0.0,10000,0,55,1.0,1.0,0.0
3410,knn,moons,0.0,10000,1,1,1.0,1.0,0.0
3411,knn,moons,0.0,10000,1,3,1.0,1.0,0.0
3412,knn,moons,0.0,10000,1,5,1.0,1.0,0.0
3413,knn,moons,0.0,10000,1,11,1.0,1.0,0.0
3414,knn,moons,0.0,10000,1,21,1.0,1.0,0.0
3415,knn,moons,0.0,10000,1,31,1.0,1.0,0.0
3416,knn,moons,0.0,10000,1,41,1.0,1.0,0.0
3417,knn,moons,0.0,10000,1,51,1.0,1.0,0.0
3418,knn,moons,0.0,10000,1,53,1.0,1.0,0.0
3419,knn,moons,0.0,10000,1,55,1.0,1.0,0.0
3420,knn,moons,0.0,10000,2,1,1.0,1.0,0.0
3421,knn,moons,0.0,10000,2,3,1.0,1.0,0.0
3422,knn,moons,0.0,10000,2,5,1.0,1.0,0.0
3423,knn,moons,0.0,10000,2,11,1.0,1.0,0.0
3424,knn,moons,0.0,10000,2,21,1.0,1.0,0.0
3425,knn,moons,0.0,10000,2,31,1.0,1.0,0.0
3426,knn,moons,0.0,10000,2,41,1.0,1.0,0.0
3427,knn,moons,0.0,10000,2,51,1.0,1.0,0.0
3428,knn,moons,0.0,10000,2,53,1.0,1.0,0.0
3429,knn,moons,0.0,10000,2,55,1.0,1.0,0.0
3430,knn,moons,0.0,10000,3,1,1.0,1.0,0.0
3431,knn,moons,0.0,10000,3,3,1.0,1.0,0.0
3432,knn,moons,0.0,10000,3,5,1.0,1.0,0.0
3433,knn,moons,0.0,10000,3,11,1.0,1.0,0.0
3434,knn,moons,0.0,10000,3,21,1.0,1.0,0.0
3435,knn,moons,0.0,10000,3,31,1.0,1.0,0.0
3436,knn,moons,0.0,10000,3,41,1.0,1.0,0.0
3437,knn,moons,0.0,10000,3,51,1.0,1.0,0.0
3438,knn,moons,0.0,10000,3,53,1.0,1.0,0.0
3439,knn,moons,0.0,10000,3,55,1.0,1.0,0.0
3440,knn,moons,0.0,10000,4,1,1.0,1.0,0.0
3441,knn,moons,0.0,10000,4,3,1.0,1.0,0.0
3442,knn,moons,0.0,10000,4,5,1.0,1.0,0.0
3443,knn,moons,0.0,10000,4,11,1.0,1.0,0.0
3444,knn,moons,0.0,10000,4,21,1.0,1.0,0.0
3445,knn,moons,0.0,10000,4,31,1.0,1.0,0.0
3446,knn,moons,0.0,10000,4,41,1.0,1.0,0.0
3447,knn,moons,0.0,10000,4,51,1.0,1.0,0.0
3448,knn,moons,0.0,10000,4,53,1.0,1.0,0.0
3449,knn,moons,0.0,10000,4,55,1.0,1.0,0.0
3450,knn,moons,0.0,10000,5,1,1.0,1.0,0.0
3451,knn,moons,0.0,10000,5,3,1.0,1.0,0.0
3452,knn,moons,0.0,10000,5,5,1.0,1.0,0.0
3453,knn,moons,0.0,10000,5,11,1.0,1.0,0.0
3454,knn,moons,0.0,10000,5,21,1.0,1.0,0.0
3455,knn,moons,0.0,10000,5,31,1.0,1.0,0.0
3456,knn,moons,0.0,10000,5,41,1.0,1.0,0.0
3457,knn,moons,0.0,10000,5,51,1.0,1.0,0.0
3458,knn,moons,0.0,10000,5,53,1.0,1.0,0.0
3459,knn,moons,0.0,10000,5,55,1.0,1.0,0.0
3460,knn,moons,0.0,10000,6,1,1.0,1.0,0.0
3461,knn,moons,0.0,10000,6,3,1.0,1.0,0.0
3462,knn,moons,0.0,10000,6,5,1.0,1.0,0.0
3463,knn,moons,0.0,10000,6,11,1.0,1.0,0.0
3464,knn,moons,0.0,10000,6,21,1.0,1.0,0.0
3465,knn,moons,0.0,10000,6,31,1.0,1.0,0.0
3466,knn,moons,0.0,10000,6,41,1.0,1.0,0.0
3467,knn,moons,0.0,10000,6,51,1.0,1.0,0.0
3468,knn,moons,0.0,10000,6,53,1.0,1.0,0.0
3469,knn,moons,0.0,10000,6,55,1.0,1.0,0.0
3470,knn,moons,0.0,10000,7,1,1.0,1.0,0.0
3471,knn,moons,0.0,10000,7,3,1.0,1.0,0.0
3472,knn,moons,0.0,10000,7,5,1.0,1.0,0.0
3473,knn,moons,0.0,10000,7,11,1.0,1.0,0.0
3474,knn,moons,0.0,10000,7,21,1.0,1.0,0.0
3475,knn,moons,0.0,10000,7,31,1.0,1.0,0.0
3476,knn,moons,0.0,10000,7,41,1.0,1.0,0.0
3477,knn,moons,0.0,10000,7,51,1.0,1.0,0.0
3478,knn,moons,0.0,10000,7,53,1.0,1.0,0.0
3479,knn,moons,0.0,10000,7,55,1.0,1.0,0.0
3480,knn,moons,0.0,10000,8,1,1.0,1.0,0.0
3481,knn,moons,0.0,10000,8,3,1.0,1.0,0.0
3482,knn,moons,0.0,10000,8,5,1.0,1.0,0.0
3483,knn,moons,0.0,10000,8,11,1.0,1.0,0.0
3484,knn,moons,0.0,10000,8,21,1.0,1.0,0.0
3485,knn,moons,0.0,10000,8,31,1.0,1.0,0.0
3486,knn,moons,0.0,10000,8,41,1.0,1.0,0.0
3487,knn,moons,0.0,10000,8,51,1.0,1.0,0.0
3488,knn,moons,0.0,10000,8,53,1.0,1.0,0.0
3489,knn,moons,0.0,10000,8,55,1.0,1.0,0.0
3490,knn,moons,0.0,10000,9,1,1.0,1.0,0.0
3491,knn,moons,0.0,10000,9,3,1.0,1.0,0.0
3492,knn,moons,0.0,10000,9,5,1.0,1.0,0.0
3493,knn,moons,0.0,10000,9,11,1.0,1.0,0.0
3494,knn,moons,0.0,10000,9,21,1.0,1.0,0.0
3495,knn,moons,0.0,10000,9,31,1.0,1.0,0.0
3496,knn,moons,0.0,10000,9,41,1.0,1.0,0.0
3497,knn,moons,0.0,10000,9,51,1.0,1.0,0.0
3498,knn,moons,0.0,10000,9,53,1.0,1.0,0.0
3499,knn,moons,0.0,10000,9,55,1.0,1.0,0.0
3500,knn,moons,0.1,10,0,1,1.0,1.0,0.0
3501,knn,moons,0.1,10,0,3,0.7777777777777778,0.0,0.7777777777777778
3502,knn,moons,0.1,10,0,5,0.7777777777777778,0.0,0.7777777777777778
3503,knn,moons,0.1,10,0,11,0.7777777777777778,0.0,0.7777777777777778
3504,knn,moons,0.1,10,0,21,0.7777777777777778,0.0,0.7777777777777778
3505,knn,moons,0.1,10,0,31,0.7777777777777778,0.0,0.7777777777777778
3506,knn,moons,0.1,10,0,41,0.7777777777777778,0.0,0.7777777777777778
3507,knn,moons,0.1,10,0,51,0.7777777777777778,0.0,0.7777777777777778
3508,knn,moons,0.1,10,0,53,0.7777777777777778,0.0,0.7777777777777778
3509,knn,moons,0.1,10,0,55,0.7777777777777778,0.0,0.7777777777777778
3510,knn,moons,0.1,10,1,1,1.0,1.0,0.0
3511,knn,moons,0.1,10,1,3,0.8888888888888888,1.0,-0.11111111111111116
3512,knn,moons,0.1,10,1,5,0.8888888888888888,0.0,0.8888888888888888
3513,knn,moons,0.1,10,1,11,0.6666666666666666,1.0,-0.33333333333333337
3514,knn,moons,0.1,10,1,21,0.6666666666666666,1.0,-0.33333333333333337
3515,knn,moons,0.1,10,1,31,0.6666666666666666,1.0,-0.33333333333333337
3516,knn,moons,0.1,10,1,41,0.6666666666666666,1.0,-0.33333333333333337
3517,knn,moons,0.1,10,1,51,0.6666666666666666,1.0,-0.33333333333333337
3518,knn,moons,0.1,10,1,53,0.6666666666666666,1.0,-0.33333333333333337
3519,knn,moons,0.1,10,1,55,0.6666666666666666,1.0,-0.33333333333333337
3520,knn,moons,0.1,10,2,1,1.0,1.0,0.0
3521,knn,moons,0.1,10,2,3,0.8888888888888888,1.0,-0.11111111111111116
3522,knn,moons,0.1,10,2,5,0.7777777777777778,1.0,-0.2222222222222222
3523,knn,moons,0.1,10,2,11,0.6666666666666666,1.0,-0.33333333333333337
3524,knn,moons,0.1,10,2,21,0.6666666666666666,1.0,-0.33333333333333337
3525,knn,moons,0.1,10,2,31,0.6666666666666666,1.0,-0.33333333333333337
3526,knn,moons,0.1,10,2,41,0.6666666666666666,1.0,-0.33333333333333337
3527,knn,moons,0.1,10,2,51,0.6666666666666666,1.0,-0.33333333333333337
3528,knn,moons,0.1,10,2,53,0.6666666666666666,1.0,-0.33333333333333337
3529,knn,moons,0.1,10,2,55,0.6666666666666666,1.0,-0.33333333333333337
3530,knn,moons,0.1,10,3,1,1.0,0.0,1.0
3531,knn,moons,0.1,10,3,3,1.0,0.0,1.0
3532,knn,moons,0.1,10,3,5,0.7777777777777778,0.0,0.7777777777777778
3533,knn,moons,0.1,10,3,11,0.7777777777777778,0.0,0.7777777777777778
3534,knn,moons,0.1,10,3,21,0.7777777777777778,0.0,0.7777777777777778
3535,knn,moons,0.1,10,3,31,0.7777777777777778,0.0,0.7777777777777778
3536,knn,moons,0.1,10,3,41,0.7777777777777778,0.0,0.7777777777777778
3537,knn,moons,0.1,10,3,51,0.7777777777777778,0.0,0.7777777777777778
3538,knn,moons,0.1,10,3,53,0.7777777777777778,0.0,0.7777777777777778
3539,knn,moons,0.1,10,3,55,0.7777777777777778,0.0,0.7777777777777778
3540,knn,moons,0.1,10,4,1,1.0,1.0,0.0
3541,knn,moons,0.1,10,4,3,0.8888888888888888,1.0,-0.11111111111111116
3542,knn,moons,0.1,10,4,5,0.7777777777777778,1.0,-0.2222222222222222
3543,knn,moons,0.1,10,4,11,0.6666666666666666,1.0,-0.33333333333333337
3544,knn,moons,0.1,10,4,21,0.6666666666666666,1.0,-0.33333333333333337
3545,knn,moons,0.1,10,4,31,0.6666666666666666,1.0,-0.33333333333333337
3546,knn,moons,0.1,10,4,41,0.6666666666666666,1.0,-0.33333333333333337
3547,knn,moons,0.1,10,4,51,0.6666666666666666,1.0,-0.33333333333333337
3548,knn,moons,0.1,10,4,53,0.6666666666666666,1.0,-0.33333333333333337
3549,knn,moons,0.1,10,4,55,0.6666666666666666,1.0,-0.33333333333333337
3550,knn,moons,0.1,10,5,1,1.0,1.0,0.0
3551,knn,moons,0.1,10,5,3,0.8888888888888888,1.0,-0.11111111111111116
3552,knn,moons,0.1,10,5,5,0.7777777777777778,1.0,-0.2222222222222222
3553,knn,moons,0.1,10,5,11,0.6666666666666666,1.0,-0.33333333333333337
3554,knn,moons,0.1,10,5,21,0.6666666666666666,1.0,-0.33333333333333337
3555,knn,moons,0.1,10,5,31,0.6666666666666666,1.0,-0.33333333333333337
3556,knn,moons,0.1,10,5,41,0.6666666666666666,1.0,-0.33333333333333337
3557,knn,moons,0.1,10,5,51,0.6666666666666666,1.0,-0.33333333333333337
3558,knn,moons,0.1,10,5,53,0.6666666666666666,1.0,-0.33333333333333337
3559,knn,moons,0.1,10,5,55,0.6666666666666666,1.0,-0.33333333333333337
3560,knn,moons,0.1,10,6,1,1.0,1.0,0.0
3561,knn,moons,0.1,10,6,3,0.7777777777777778,0.0,0.7777777777777778
3562,knn,moons,0.1,10,6,5,0.7777777777777778,0.0,0.7777777777777778
3563,knn,moons,0.1,10,6,11,0.7777777777777778,0.0,0.7777777777777778
3564,knn,moons,0.1,10,6,21,0.7777777777777778,0.0,0.7777777777777778
3565,knn,moons,0.1,10,6,31,0.7777777777777778,0.0,0.7777777777777778
3566,knn,moons,0.1,10,6,41,0.7777777777777778,0.0,0.7777777777777778
3567,knn,moons,0.1,10,6,51,0.7777777777777778,0.0,0.7777777777777778
3568,knn,moons,0.1,10,6,53,0.7777777777777778,0.0,0.7777777777777778
3569,knn,moons,0.1,10,6,55,0.7777777777777778,0.0,0.7777777777777778
3570,knn,moons,0.1,10,7,1,1.0,1.0,0.0
3571,knn,moons,0.1,10,7,3,0.8888888888888888,1.0,-0.11111111111111116
3572,knn,moons,0.1,10,7,5,0.7777777777777778,1.0,-0.2222222222222222
3573,knn,moons,0.1,10,7,11,0.6666666666666666,1.0,-0.33333333333333337
3574,knn,moons,0.1,10,7,21,0.6666666666666666,1.0,-0.33333333333333337
3575,knn,moons,0.1,10,7,31,0.6666666666666666,1.0,-0.33333333333333337
3576,knn,moons,0.1,10,7,41,0.6666666666666666,1.0,-0.33333333333333337
3577,knn,moons,0.1,10,7,51,0.6666666666666666,1.0,-0.33333333333333337
3578,knn,moons,0.1,10,7,53,0.6666666666666666,1.0,-0.33333333333333337
3579,knn,moons,0.1,10,7,55,0.6666666666666666,1.0,-0.33333333333333337
3580,knn,moons,0.1,10,8,1,1.0,1.0,0.0
3581,knn,moons,0.1,10,8,3,0.8888888888888888,1.0,-0.11111111111111116
3582,knn,moons,0.1,10,8,5,0.7777777777777778,1.0,-0.2222222222222222
3583,knn,moons,0.1,10,8,11,0.6666666666666666,1.0,-0.33333333333333337
3584,knn,moons,0.1,10,8,21,0.6666666666666666,1.0,-0.33333333333333337
3585,knn,moons,0.1,10,8,31,0.6666666666666666,1.0,-0.33333333333333337
3586,knn,moons,0.1,10,8,41,0.6666666666666666,1.0,-0.33333333333333337
3587,knn,moons,0.1,10,8,51,0.6666666666666666,1.0,-0.33333333333333337
3588,knn,moons,0.1,10,8,53,0.6666666666666666,1.0,-0.33333333333333337
3589,knn,moons,0.1,10,8,55,0.6666666666666666,1.0,-0.33333333333333337
3590,knn,moons,0.1,10,9,1,1.0,1.0,0.0
3591,knn,moons,0.1,10,9,3,0.8888888888888888,1.0,-0.11111111111111116
3592,knn,moons,0.1,10,9,5,0.8888888888888888,0.0,0.8888888888888888
3593,knn,moons,0.1,10,9,11,0.6666666666666666,1.0,-0.33333333333333337
3594,knn,moons,0.1,10,9,21,0.6666666666666666,1.0,-0.33333333333333337
3595,knn,moons,0.1,10,9,31,0.6666666666666666,1.0,-0.33333333333333337
3596,knn,moons,0.1,10,9,41,0.6666666666666666,1.0,-0.33333333333333337
3597,knn,moons,0.1,10,9,51,0.6666666666666666,1.0,-0.33333333333333337
3598,knn,moons,0.1,10,9,53,0.6666666666666666,1.0,-0.33333333333333337
3599,knn,moons,0.1,10,9,55,0.6666666666666666,1.0,-0.33333333333333337
3600,knn,moons,0.1,50,0,1,1.0,1.0,0.0
3601,knn,moons,0.1,50,0,3,1.0,1.0,0.0
3602,knn,moons,0.1,50,0,5,1.0,1.0,0.0
3603,knn,moons,0.1,50,0,11,0.9777777777777777,1.0,-0.022222222222222254
3604,knn,moons,0.1,50,0,21,0.8888888888888888,1.0,-0.11111111111111116
3605,knn,moons,0.1,50,0,31,0.6888888888888889,0.8,-0.11111111111111116
3606,knn,moons,0.1,50,0,41,0.5777777777777777,0.8,-0.22222222222222232
3607,knn,moons,0.1,50,0,51,1.0,1.0,0.0
3608,knn,moons,0.1,50,0,53,1.0,1.0,0.0
3609,knn,moons,0.1,50,0,55,1.0,1.0,0.0
3610,knn,moons,0.1,50,1,1,1.0,1.0,0.0
3611,knn,moons,0.1,50,1,3,1.0,1.0,0.0
